ID,Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
4173,9719,Germany,83827,Mens,4,9/21/2023,5.96,5.21,93.61
4174,6748,France,94287,Womens,10,11/17/2023,2.07,1.26,32.17
4175,3454,France,99746,Womens,3,9/24/2023,8.05,9.55,65.52
4176,3851,France,16956,Mens,2,9/13/2023,0.66,9.41,98.56
4177,1294,UK,45905,Womens,5,2/29/2024,9.73,-0.93,37.5
4178,8036,Italy,19307,Womens,1,7/27/2023,8.42,-1.92,77.42
4179,5854,Spain,82770,Mens,8,12/20/2023,-3.83,3.02,61.1
4180,2912,France,42789,Mens,4,3/16/2023,-3.84,3.6,80.14
4181,1893,Spain,63426,Womens,4,11/10/2023,-3.81,2.47,15.68
4182,3728,France,73076,Mens,5,5/21/2023,3.37,-0.98,50.49
4183,7423,Spain,35074,Mens,6,4/16/2023,-1.66,-0.43,53.58
4184,7120,Germany,25657,Womens,9,7/9/2023,4.47,3.82,13.22
4185,8998,UK,36080,Mens,3,4/30/2023,9.85,9.97,83.33
4186,2619,Germany,73076,Mens,4,12/5/2023,9.78,8.09,92.45
4187,9170,Italy,87212,Womens,9,4/6/2023,4.94,5.2,59.69
4188,5645,France,53650,Womens,4,10/29/2023,8.53,1.86,52.6
4189,8085,Germany,42023,Mens,2,2/12/2024,2.43,4.24,14.75
4190,8942,Italy,73118,Womens,7,9/6/2023,-4.5,1.21,50.74
4191,8432,France,50770,Womens,8,8/23/2023,2.87,4.53,13.51
4192,5232,Germany,76527,Womens,8,7/12/2023,1.38,1.15,32.05
4193,7652,Spain,21519,Womens,7,7/25/2023,4.75,7.93,53.52
4194,1518,Spain,47727,Womens,7,11/27/2023,1.25,4.53,85.22
4195,8036,Germany,86056,Womens,2,5/12/2023,-3.49,-0.45,28.47
4196,5465,Germany,81984,Mens,8,9/11/2023,6.9,-4.7,13.91
4197,8693,Italy,55530,Womens,8,11/9/2023,-2.82,-2.86,24.31
4198,6281,UK,85017,Mens,7,7/15/2023,4.39,-0.87,48.44
4199,5983,Spain,19182,Mens,6,3/24/2023,6.57,-2.35,22.23
4200,5837,UK,63430,Mens,3,11/17/2023,-1.61,5.59,58.9
4201,8942,Spain,62004,Womens,6,10/27/2023,0.59,0.04,74.5
4202,5232,Italy,56580,Mens,10,12/9/2023,-1.07,-2.94,93.06
4203,7652,Spain,83656,Womens,9,1/1/2024,-4.51,0.62,97.86
4204,8875,UK,66106,Womens,1,6/19/2023,-2.72,-2.64,84.09
4205,3161,Spain,24488,Womens,4,1/14/2024,6.05,4.02,28.29
4206,2912,Spain,51383,Womens,8,2/18/2024,6.16,0.41,62.37
4207,8204,Italy,79684,Mens,3,2/17/2024,6.96,-2.57,60.77
4208,2676,Italy,92193,Womens,8,10/23/2023,7.1,5.96,95.94
4209,7958,France,11553,Womens,10,8/30/2023,7,-3.72,44.25
4210,7951,France,30438,Womens,9,11/11/2023,2.82,-2.26,86.01
4211,5395,Italy,72532,Mens,10,11/25/2023,6.97,-1.86,84.03
4212,5057,Italy,63590,Mens,4,7/1/2023,7.42,4.89,71.79
4213,4027,Germany,75030,Mens,4,12/6/2023,-2.36,4.15,61.93
4214,8693,Germany,96953,Womens,8,11/1/2023,7.07,1.73,24.23
4215,8103,Germany,29066,Mens,3,9/8/2023,6.16,3.81,52.52
4216,1390,France,26780,Mens,3,4/27/2023,-0.94,3.78,11.84
4217,2642,Italy,28317,Womens,7,3/24/2023,-2.96,4.51,40.94
4218,4971,Spain,53161,Mens,2,6/9/2023,-2.73,1.96,78.46
4219,8519,Germany,79628,Mens,9,7/20/2023,8.96,4.74,92.21
4220,7423,Italy,89447,Womens,7,1/5/2024,2.83,7.4,15.2
4221,5465,Italy,48311,Mens,9,12/4/2023,1.64,-1.58,77.24
4222,7217,France,22692,Mens,4,3/29/2023,2.23,6.35,66
4223,8519,Spain,59082,Mens,5,10/26/2023,2.12,-0.24,74.44
4224,5818,Spain,81937,Womens,7,8/17/2023,1.96,8.09,34.77
4225,9742,Germany,17397,Mens,8,12/3/2023,-1.99,7.74,44.26
4226,6142,Germany,87606,Mens,8,11/5/2023,3.1,-2.02,18.52
4227,8204,France,30366,Womens,5,4/17/2023,4.41,-1.22,16.14
4228,2963,France,98882,Mens,8,11/4/2023,1.98,6.36,77.04
4229,1150,Italy,17085,Womens,5,9/11/2023,-2.33,9.59,70.68
4230,2789,Germany,52504,Womens,6,6/10/2023,3.99,-3.85,44.48
4231,3728,France,38047,Mens,10,2/17/2024,-4.79,9.06,12.41
4232,8085,Germany,39963,Womens,9,12/25/2023,0.81,-1.14,93.14
4233,5656,France,42213,Womens,5,1/10/2024,1.45,-0.53,30.64
4234,3224,Italy,61729,Womens,10,6/21/2023,-1.1,-0.16,32.88
4235,1233,Germany,53925,Womens,10,1/27/2024,3.99,-1.59,43.76
4236,3062,Germany,58462,Womens,3,7/10/2023,7.01,-1.24,36.48
4237,3940,Spain,78844,Mens,8,6/5/2023,1.16,4.64,70.06
4238,1711,Italy,91972,Womens,10,7/17/2023,-1.47,-1.59,63.11
4239,5645,Germany,77265,Mens,4,4/9/2023,0.39,-0.02,92.95
4240,8609,Germany,45189,Mens,8,3/22/2023,3.48,-3.83,39.9
4241,4670,Spain,47860,Womens,5,8/28/2023,-1.63,0.24,45.04
4242,1518,Germany,56926,Womens,3,7/24/2023,-2.7,-2.02,73.49
4243,5057,France,64862,Womens,7,5/26/2023,9.75,6.63,71.73
4244,1858,Italy,29651,Womens,1,9/19/2023,7.51,9.84,45.79
4245,4142,UK,90495,Mens,4,7/30/2023,-4.5,-2.44,82.2
4246,5466,UK,81411,Mens,2,9/17/2023,2.63,1.96,22.91
4247,1518,Spain,95709,Womens,9,9/5/2023,0.92,0.91,25.59
4248,6184,UK,97348,Mens,7,7/26/2023,3.47,-3.49,40.36
4249,8459,Italy,49064,Mens,10,9/4/2023,9.79,2.73,97.02
4250,1294,France,91254,Womens,8,3/2/2024,3.71,-4.99,50.11
4251,5854,Spain,93255,Womens,5,8/22/2023,1.52,7.49,67.81
4252,6806,Germany,77207,Womens,3,12/19/2023,1.82,4.93,53.47
4253,3934,France,25883,Womens,4,2/29/2024,-0.72,-1.31,61.48
4254,3247,Spain,88074,Womens,9,2/8/2024,-2.26,8.82,12.25
4255,1294,Germany,70080,Womens,3,12/18/2023,-3.11,2.98,39.72
4256,7162,Italy,57695,Womens,3,1/27/2024,6.34,4.88,74.87
4257,3934,France,45228,Womens,8,7/7/2023,4.2,9.62,55.09
4258,4055,Italy,63725,Womens,5,8/21/2023,7.83,-1.31,54.23
4259,2067,France,52335,Womens,6,7/7/2023,-0.57,9.79,23.29
4260,1518,Italy,94305,Womens,10,1/24/2024,8.85,1.18,44.91
4261,3188,Italy,36384,Mens,7,4/24/2023,2.12,0.9,91.7
4262,4142,UK,32409,Womens,9,6/3/2023,0.17,4.67,76.02
4263,7031,Italy,28421,Womens,3,6/27/2023,3.95,0.57,70.32
4264,9432,UK,33385,Womens,10,6/9/2023,7.37,3.73,76.75
4265,8085,Italy,64876,Womens,5,8/6/2023,-2.9,-3.98,41.83
4266,3510,Spain,86704,Mens,10,1/4/2024,-0.65,-0.62,86.15
4267,5845,Spain,96931,Mens,9,10/25/2023,7.02,7.07,86.83
4268,2789,Spain,33964,Mens,1,8/15/2023,-0.26,6.24,79.44
4269,4027,Germany,90030,Mens,8,6/1/2023,-4.96,-0.76,35.94
4270,2676,UK,44685,Womens,6,11/8/2023,4.48,3.06,97.15
4271,1233,Italy,13386,Womens,1,6/6/2023,9.53,2.52,79.67
4272,3728,UK,24638,Mens,2,4/19/2023,7.35,-2.45,68.73
4273,3622,Italy,21505,Mens,4,11/7/2023,9.81,1.38,12.28
4274,9742,Spain,26112,Mens,8,10/29/2023,9.01,1.42,26.71
4275,7273,France,33679,Mens,4,6/15/2023,0.66,8.94,48.37
4276,3934,Spain,92998,Mens,2,2/15/2024,1.21,4.75,76.04
4277,1721,Germany,34594,Mens,4,2/24/2024,5.98,1.43,51.06
4278,9481,France,16373,Mens,5,4/25/2023,3.7,-2.66,77.4
4279,4091,Italy,79495,Mens,7,10/29/2023,3.11,-1.82,53.41
4280,7951,Germany,51210,Womens,4,11/7/2023,-3.35,-2.53,62.93
4281,4027,UK,33369,Womens,3,3/7/2024,2.02,5.95,98.6
4282,6281,Italy,57506,Womens,4,8/26/2023,7.75,-2.58,73.93
4283,6742,Italy,49946,Mens,8,1/5/2024,4.98,0.85,29.45
4284,4371,France,11053,Mens,7,12/17/2023,-0.66,6.07,62.76
4285,2963,France,78346,Mens,9,9/16/2023,-0.05,5.56,23.79
4286,4027,Italy,46651,Womens,10,5/24/2023,0.82,5.01,89.19
4287,3217,Germany,86441,Womens,7,8/24/2023,0.03,5.15,16.88
4288,3934,Germany,81383,Mens,3,3/16/2023,-4.5,-3.91,41.38
4289,2460,Spain,32311,Mens,4,12/24/2023,8.71,-1.04,15.98
4290,5275,Italy,60444,Mens,3,3/28/2023,0.48,6.67,75.94
4291,5645,Italy,80455,Womens,6,6/12/2023,-0.68,6.8,31.74
4292,8754,Italy,79199,Mens,4,2/21/2024,0.17,-0.64,62.06
4293,2489,Germany,56021,Mens,6,1/31/2024,-3.62,2.44,55.85
4294,4371,Spain,17343,Womens,2,12/22/2023,-0.85,0.14,84.33
4295,7718,Spain,62650,Womens,3,5/1/2023,7.79,-3.28,57.94
4296,2642,Germany,45079,Womens,7,12/2/2023,2.33,6.02,11.46
4297,9028,Spain,66490,Womens,4,5/8/2023,-4.76,4.65,43.44
4298,3161,Germany,94792,Mens,8,1/2/2024,-2.29,8.35,44.53
4299,5200,UK,90940,Mens,7,2/4/2024,8.18,-4.47,43.93
4300,3224,Italy,40960,Womens,1,4/2/2023,3.06,-2.21,13.68
4301,3673,Spain,81603,Womens,10,9/14/2023,3.32,3.05,42.94
4302,2999,Germany,29846,Womens,1,9/25/2023,4.12,-4.24,28.58
4303,7704,Spain,20027,Womens,2,1/14/2024,6.83,-0.15,92.57
4304,8998,Germany,79263,Womens,2,8/9/2023,8.65,-2.79,19.92
4305,1265,UK,53901,Mens,1,1/23/2024,9.78,0.6,86.09
4306,6251,UK,71849,Womens,1,2/4/2024,0.47,0.37,35.29
4307,2269,UK,28636,Mens,4,8/20/2023,7.27,4.44,31.79
4308,6149,Spain,53122,Womens,8,12/1/2023,9.57,-0.82,25.45
4309,6142,Spain,29796,Womens,3,1/15/2024,6.88,-3.85,24.85
4310,9681,UK,76698,Womens,1,10/12/2023,-3.2,-3.91,50.14
4311,1148,UK,61729,Womens,2,1/9/2024,4.1,0.18,50.12
4312,9070,UK,61288,Mens,1,12/22/2023,-3.21,9.55,52.43
4313,9976,France,81440,Womens,10,5/24/2023,-4.04,5.74,33.27
4314,3673,Spain,85750,Mens,7,9/2/2023,4.63,-4.45,21.74
4315,3631,France,99345,Womens,4,10/17/2023,0.81,9.76,24.03
4316,6742,UK,77145,Womens,9,1/29/2024,4.91,3.5,49.21
4317,7634,Spain,19231,Mens,9,10/29/2023,6.92,0.65,94.09
4318,3510,Germany,65522,Womens,10,10/3/2023,8.5,-1.19,81.89
4319,6075,Germany,31067,Mens,3,3/16/2023,4.71,5.53,33.57
4320,1565,Spain,39393,Mens,8,9/20/2023,6.73,1.33,43.97
4321,2085,UK,93588,Womens,1,10/8/2023,7.75,-0.86,27.35
4322,9719,Germany,17219,Womens,7,11/9/2023,3.13,-4.38,63.98
4323,3851,Spain,49946,Mens,2,6/10/2023,1.06,7.35,68.4
4324,2460,UK,82816,Womens,4,4/22/2023,5.84,0.5,67.4
4325,6389,Italy,31579,Womens,4,9/2/2023,4.66,-0.51,16.21
4326,8103,UK,22342,Mens,8,12/31/2023,7.92,1.17,83.44
4327,6613,UK,45164,Womens,1,7/9/2023,-3.88,0.11,38.38
4328,4142,Germany,63405,Mens,6,3/23/2023,-3.46,0.08,10.51
4329,8757,Italy,41808,Womens,7,11/1/2023,7.19,2.76,41.83
4330,5931,Germany,86741,Womens,7,7/24/2023,-0.88,6.05,12.27
4331,5818,France,95354,Mens,1,1/6/2024,-3.64,9.93,74.27
4332,3756,Italy,73972,Mens,3,11/21/2023,5.91,3.32,45.51
4333,1711,UK,50004,Mens,5,10/31/2023,5.19,5.98,73.93
4334,9384,Spain,27409,Womens,5,11/20/2023,-3.51,2.49,58.13
4335,2963,Spain,33385,Womens,9,10/21/2023,-4.26,-4.34,85.68
4336,6251,Italy,43984,Mens,10,8/19/2023,2.87,7.63,11.82
4337,3851,UK,75123,Mens,10,6/21/2023,8.36,3.85,79.52
4338,8372,France,14024,Mens,4,8/30/2023,-0.66,-4.07,69.03
4339,7951,Germany,20416,Mens,9,6/12/2023,-2.16,-3.33,31.6
4340,8637,Italy,10684,Womens,9,10/26/2023,5.36,9.95,95.36
4341,5465,France,55058,Womens,5,10/24/2023,0.77,5.4,76.4
4342,7423,UK,68200,Mens,4,4/20/2023,4.51,-2.79,62.2
4343,3940,Germany,86741,Womens,1,12/11/2023,-1.41,0.75,88.39
4344,9481,Italy,48272,Mens,5,7/6/2023,-0.47,4.35,41.69
4345,5346,UK,46593,Mens,7,4/13/2023,-0.44,4.88,32.61
4346,7031,France,56926,Womens,10,3/22/2023,2.32,0.02,96.43
4347,3188,Spain,18818,Womens,2,3/7/2024,3.36,-4.25,32.9
4348,2999,UK,21319,Womens,9,1/12/2024,1.9,6.26,97.67
4349,2720,Germany,24234,Mens,6,12/7/2023,-3.21,-4.19,58.33
4350,1034,UK,27927,Womens,6,11/16/2023,8.7,-2.73,82.21
4351,4055,Germany,21171,Womens,7,5/30/2023,7.87,7.59,88.99
4352,2489,Germany,17001,Mens,5,11/9/2023,3.48,1.38,99.86
4353,7423,Germany,22692,Mens,5,7/13/2023,-4.88,-0.3,60.92
4354,5295,Germany,23809,Womens,5,1/21/2024,9.13,-3.92,61.25
4355,3622,UK,79164,Womens,8,2/4/2024,-3.99,4.01,56.42
4356,2912,UK,89084,Womens,9,7/7/2023,0.76,-4.29,47.94
4357,9384,UK,81574,Womens,1,2/27/2024,3.84,-0.83,54.58
4358,3185,UK,70419,Mens,4,3/8/2023,9.8,6.71,55.88
4359,3933,France,15530,Womens,10,1/7/2024,6.19,0.23,93.33
4360,2185,France,43996,Womens,3,3/26/2023,6.25,0.4,93.94
4361,5395,UK,61293,Womens,2,3/10/2023,-3.5,9.5,98.96
4362,3705,Spain,50384,Womens,9,1/17/2024,9.03,1.06,71.48
4363,7812,Italy,49126,Mens,2,9/4/2023,5.59,3.45,19.99
4364,5818,Italy,78416,Womens,5,4/4/2023,1.02,0.95,94.99
4365,2085,Italy,54056,Womens,2,5/27/2023,0.03,2.23,33.79
4366,8693,France,72402,Womens,9,8/22/2023,-2.43,7.56,14.88
4367,9420,Italy,13493,Womens,2,12/30/2023,1.31,-1.63,41.69
4368,5959,UK,70452,Womens,7,11/20/2023,2.33,-3.86,61.67
4369,6748,Italy,60087,Mens,10,2/3/2024,8.78,0.51,58.33
4370,9384,Italy,76739,Mens,4,1/5/2024,4.76,2.99,38.53
4371,6149,Germany,72887,Womens,9,11/19/2023,8.77,-0.47,23.56
4372,5645,France,90835,Mens,4,2/14/2024,-2.99,2.94,47.14
4373,2302,France,17085,Womens,5,3/24/2023,-1.39,-4.82,55.36
4374,5295,Spain,69946,Womens,9,10/5/2023,2.75,3.72,33.15
4375,7704,UK,80822,Mens,3,1/16/2024,-4.54,-2.49,93.73
4376,1817,France,99241,Mens,7,4/5/2023,6.4,0.85,43.01
4377,7217,Italy,85710,Womens,6,12/20/2023,6.8,-0.18,91.18
4378,2460,UK,50055,Mens,2,6/27/2023,3.37,-4.26,78.44
4379,8609,Germany,69753,Mens,10,7/27/2023,6.6,8.29,81.41
4380,8432,Italy,14248,Womens,2,4/20/2023,7.73,2.93,93.71
4381,6251,Italy,92946,Mens,3,9/21/2023,6.77,-2.06,78.1
4382,6075,Spain,87373,Mens,10,4/14/2023,2.78,-3.87,18.7
4383,5656,Italy,74190,Womens,10,4/24/2023,-1.42,-5,96.12
4384,7423,UK,42495,Womens,9,3/24/2023,-1.22,0.13,37.66
4385,6142,France,36154,Mens,2,12/10/2023,1.56,-1.77,72.58
4386,6184,UK,92203,Mens,5,2/27/2024,3.54,-3.64,20.25
4387,8637,UK,88834,Womens,1,11/17/2023,5.41,6.05,24.86
4388,6026,UK,90030,Mens,9,4/1/2023,0.86,-0.38,83.43
4389,5085,UK,41289,Mens,4,1/7/2024,3.33,-2.54,74.83
4390,1427,France,22393,Mens,1,12/17/2023,4.52,8.68,41.86
4391,6918,UK,23498,Mens,5,11/1/2023,-4.09,2.32,91.28
4392,1518,Italy,20684,Mens,8,4/19/2023,-4.91,-3.38,75.23
4393,3188,Spain,18673,Mens,7,8/17/2023,6.6,-3.84,54.05
4394,7634,France,16603,Mens,9,3/6/2024,6.81,7.21,91.17
4395,5295,UK,18295,Mens,3,1/8/2024,7.17,-2.32,14.92
4396,5395,France,55899,Womens,6,4/15/2023,3.77,1.2,24.15
4397,1721,UK,68323,Womens,10,6/12/2023,-2.94,8.2,78.42
4398,1817,Italy,63634,Mens,10,10/31/2023,0.56,6.34,55.76
4399,2269,Germany,82606,Mens,9,3/5/2024,4.44,8.47,45.01
4400,4027,France,14024,Mens,1,4/25/2023,7.54,-3.41,71.49
4401,2250,Germany,29113,Womens,10,11/12/2023,-4.19,6.79,35.12
4402,2269,Germany,35052,Mens,3,3/22/2023,5.86,1.69,91.45
4403,6044,UK,21908,Womens,2,10/7/2023,-3.27,-3.91,59.64
4404,8103,France,89120,Mens,7,11/16/2023,-2,9.38,37.26
4405,8942,Spain,68633,Womens,2,7/24/2023,-0.87,1.64,66.69
4406,1721,Spain,72733,Womens,3,6/17/2023,0.05,2.52,20.25
4407,3934,Italy,45728,Womens,5,4/21/2023,7.11,0.28,86.38
4408,6806,Italy,90030,Mens,9,6/22/2023,-4.82,9.54,56.16
4409,8519,Italy,14772,Mens,1,8/29/2023,1.21,-2.52,73.02
4410,2003,Italy,31259,Mens,2,3/17/2023,7.57,-1.42,89.12
4411,7328,Germany,34237,Womens,4,2/22/2024,-0.29,-4.73,84.75
4412,1817,UK,29976,Womens,8,12/26/2023,9.5,9.25,82.43
4413,2642,Spain,77937,Womens,6,8/23/2023,2.26,1.16,47.61
4414,8942,Italy,87467,Mens,10,7/26/2023,8.17,3.03,64.93
4415,1721,France,33385,Womens,9,6/22/2023,9.47,9.2,34.01
4416,5931,Italy,83414,Womens,8,1/14/2024,1.95,-0.65,81.64
4417,3705,Germany,44027,Mens,2,10/15/2023,4.89,-1.71,51.12
4418,1134,Italy,14782,Mens,1,9/14/2023,7.94,8.04,62.96
4419,6142,UK,50384,Womens,9,9/27/2023,6.31,1.2,96.25
4420,8085,Italy,78057,Mens,1,11/19/2023,9.16,2.7,64.59
4421,8734,Spain,44938,Womens,7,5/11/2023,-1.74,-4.02,43.64
4422,4313,Germany,87546,Mens,4,1/15/2024,2.03,2.04,67.91
4423,2067,Italy,50991,Womens,8,7/14/2023,-1.43,6.27,99.38
4424,7273,UK,67563,Womens,2,7/19/2023,3.71,9.94,40.65
4425,1148,UK,26666,Womens,9,3/4/2024,7.43,8.74,55.09
4426,5845,Germany,11940,Mens,3,3/6/2024,5.34,0.92,65.44
4427,2743,Germany,27578,Womens,2,8/27/2023,1.02,-2.94,79.06
4428,1711,Italy,50428,Mens,3,7/4/2023,2.72,8.08,90.87
4429,8600,Spain,96695,Womens,5,12/19/2023,2.32,-1.83,86.25
4430,8204,Spain,87167,Womens,6,8/30/2023,-1.81,-4.24,64.89
4431,9028,UK,69505,Womens,6,11/7/2023,2.88,-1.28,64.55
4432,7951,Germany,84851,Womens,2,12/9/2023,5.22,9.86,28.37
4433,2996,France,75123,Mens,7,11/4/2023,-3.83,0.81,29.97
4434,6742,Germany,73032,Womens,8,8/31/2023,2.51,-2.5,99.85
4435,5764,Germany,62613,Mens,10,8/2/2023,7.89,-2.94,36.28
4436,6613,Germany,54056,Womens,3,7/22/2023,3.83,-4.76,97.69
4437,3062,UK,96030,Womens,7,11/17/2023,9.51,-2.89,25.6
4438,8600,Italy,46483,Mens,4,12/24/2023,0.3,9.7,99.73
4439,6806,UK,17025,Womens,6,11/27/2023,1.82,-1.17,96.43
4440,9070,France,80584,Womens,5,8/18/2023,8.59,2.02,24.93
4441,3224,Spain,65347,Womens,10,8/8/2023,-0.13,-1.22,61.98
4442,1721,France,48812,Mens,1,5/29/2023,-3.91,-3.76,25.29
4443,9738,France,31837,Womens,6,10/4/2023,3.27,-0.81,44.01
4444,6984,Italy,88074,Womens,3,3/23/2023,0.39,2.32,36.56
4445,7328,Italy,51311,Mens,9,12/19/2023,0.59,3.92,34.84
4446,2999,Italy,99574,Womens,5,6/8/2023,4.07,-2.39,33.94
4447,1518,France,70482,Womens,8,4/18/2023,6.31,-0.63,73.65
4448,6748,Germany,47727,Womens,2,5/1/2023,-3.32,2.53,19.12
4449,1612,France,56069,Womens,9,9/25/2023,-4.23,-0.74,62.1
4450,9976,France,59555,Womens,4,7/2/2023,-0.72,9.98,87.82
4451,1971,Germany,26378,Womens,6,9/7/2023,3.55,-0.25,58.67
4452,5466,UK,31179,Womens,8,2/4/2024,-4.18,1.29,99.75
4453,8734,Germany,52431,Mens,5,9/29/2023,7.56,9.13,57.92
4454,2619,France,65337,Mens,4,12/4/2023,5.92,-2.58,68.77
4455,1565,Spain,83168,Womens,10,6/30/2023,2.45,9.57,14.05
4456,8036,Spain,75241,Mens,8,4/19/2023,-3.96,7.6,44.39
4457,8210,Italy,21244,Womens,1,1/8/2024,9.92,4.24,77.24
4458,5085,France,44834,Mens,2,5/5/2023,-2.1,-3.68,49.64
4459,6075,Spain,28484,Womens,2,10/8/2023,-1.03,7.97,33.1
4460,7704,Italy,57199,Mens,1,9/7/2023,1.99,8.2,48.9
4461,2963,Germany,30094,Womens,7,12/1/2023,-3.05,4.2,49.56
4462,8099,France,46402,Womens,4,5/6/2023,-1.81,-1.53,94.52
4463,1505,UK,83117,Mens,10,5/1/2023,4.42,-4.92,28.23
4464,7718,Italy,13674,Mens,10,1/25/2024,-1.09,8.35,26.92
4465,9384,UK,63908,Womens,6,6/21/2023,2.64,-2.55,90.62
4466,6748,France,70298,Mens,5,3/27/2023,5.64,4.19,85.13
4467,1269,Spain,15063,Womens,8,9/12/2023,-4.26,9.59,66.48
4468,2377,UK,62230,Womens,1,5/1/2023,-4.08,7.36,48.26
4469,6066,Germany,23627,Womens,7,4/7/2023,9.96,2.51,69.77
4470,1034,France,39296,Mens,2,12/8/2023,-0.74,0.16,60.99
4471,5429,France,14024,Mens,8,12/25/2023,5.63,6.91,86.93
4472,5465,Spain,77505,Mens,5,4/28/2023,-3.47,3.38,80.3
4473,9384,UK,11755,Mens,6,12/30/2023,9.61,4.01,45.15
4474,8600,Italy,77937,Womens,10,10/30/2023,0.65,3.21,78.96
4475,7861,Italy,75451,Mens,3,7/3/2023,-2.59,-0.95,40.15
4476,5959,Germany,78763,Womens,2,1/7/2024,5.26,8.5,65.44
4477,7861,UK,21404,Womens,7,3/30/2023,-3.4,-4.66,39.23
4478,5200,Italy,13109,Mens,8,3/17/2023,4.7,9.87,21.05
4479,3185,UK,55724,Womens,3,7/2/2023,-1.55,-4.81,98.92
4480,5295,Italy,25044,Womens,1,4/18/2023,2.07,-1.52,94.76
4481,4971,Italy,34238,Mens,4,7/15/2023,1.96,-4.91,35.59
4482,7162,UK,82026,Mens,4,1/9/2024,7.37,0.63,16.26
4483,1711,Italy,74068,Mens,10,6/4/2023,-1.25,4.06,25.46
4484,2296,UK,53016,Mens,4,3/24/2023,8.2,0.06,28.23
4485,4971,France,53874,Mens,1,1/18/2024,3.03,-3.88,42.03
4486,7812,Germany,60087,Mens,10,9/13/2023,6.05,-3.76,77.55
4487,6389,Spain,75745,Mens,2,5/23/2023,4.22,-4.56,80.48
4488,4313,Spain,75637,Womens,7,7/14/2023,8.76,7.09,75.1
4489,5688,Italy,67695,Mens,10,6/9/2023,-3.67,-4.67,92.16
4490,6806,UK,94176,Mens,4,10/30/2023,-1.28,-4.68,80.89
4491,6044,Germany,56926,Womens,3,5/28/2023,0.8,4.45,40.09
4492,6918,UK,43379,Mens,1,11/28/2023,1.96,-1.91,15.89
4493,5645,Spain,11604,Mens,10,4/14/2023,5.61,-0.77,97.78
4494,3161,Spain,70892,Womens,9,2/20/2024,-0.63,8.45,99.76
4495,9681,Germany,70792,Mens,10,10/28/2023,9.3,7.57,14.19
4496,4371,France,64253,Mens,3,1/22/2024,3.82,4.05,95.49
4497,2887,Spain,10260,Mens,6,5/23/2023,-2.96,8.87,23.65
4498,1518,Germany,89298,Mens,8,12/30/2023,4.04,-4.15,73.67
4499,5232,France,13109,Mens,8,2/7/2024,9.16,2.14,73.96
4500,3217,UK,52901,Mens,1,12/25/2023,6.67,2.96,86.38
4501,8998,Spain,59935,Mens,4,10/29/2023,0.31,0.01,82.9
4502,2963,UK,49120,Womens,1,9/5/2023,-1.88,0.42,60.77
4503,1269,UK,21985,Mens,2,4/13/2023,-1.13,-1.78,33.24
4504,4670,Germany,56069,Womens,6,9/19/2023,4.42,3.46,82.21
4505,7423,UK,81482,Womens,1,3/6/2024,-0.86,-1.2,47.4
4506,5737,France,16991,Womens,7,9/8/2023,-0.95,2.39,19.37
4507,2250,UK,90962,Mens,9,5/5/2023,0.28,-3.13,99.94
4508,5959,Spain,44938,Womens,3,1/11/2024,-0.82,-2,90.88
4509,5719,France,95910,Womens,5,7/31/2023,5.48,-2.82,66.6
4510,5656,Italy,31148,Mens,8,10/9/2023,9.06,7.26,76.51
4511,3158,France,90742,Womens,2,8/14/2023,-2.29,9.92,45.05
4512,1505,Italy,66978,Womens,10,9/6/2023,9.72,-4.09,73.93
4513,2720,Germany,27447,Womens,1,8/12/2023,1.36,5.72,15.68
4514,5085,Germany,75111,Mens,3,7/17/2023,-4.93,6.47,10.29
4515,7861,Italy,91070,Womens,2,7/23/2023,-1.33,-4.95,71.14
4516,6184,Italy,35023,Womens,10,5/8/2023,7.07,7.38,46.43
4517,7958,Italy,89380,Mens,2,2/28/2024,-1.48,2.07,56.27
4518,1711,Italy,35931,Womens,6,5/30/2023,-4.61,0.51,37.08
4519,2743,Spain,39338,Womens,2,6/26/2023,1.33,1.17,63.66
4520,1034,UK,11448,Womens,6,3/22/2023,-4.96,3.04,22.57
4521,3188,France,51823,Womens,1,12/28/2023,7.77,7.57,42.86
4522,7345,Italy,50026,Womens,6,3/27/2023,0.63,-1.95,25.23
4523,3773,Spain,97243,Womens,7,9/11/2023,4.98,0.61,74.31
4524,7951,France,94792,Mens,8,1/17/2024,-4.87,-0.89,10.24
4525,4371,France,58757,Mens,5,7/24/2023,-2.52,-3.01,22.59
4526,7634,Spain,50026,Womens,6,6/24/2023,5.16,0.92,64.95
4527,2743,Italy,43582,Womens,4,5/15/2023,4.47,5.19,24.26
4528,6142,UK,91955,Mens,2,5/14/2023,5.72,-0.17,49.53
4529,2251,UK,42213,Womens,3,9/10/2023,0.15,-3.44,54.04
4530,5251,Germany,79129,Mens,5,3/19/2023,4.29,-2.35,83.37
4531,7634,UK,59877,Womens,4,4/10/2023,5.71,1.43,78.78
4532,2269,Spain,27927,Womens,4,4/29/2023,5.24,4.54,46.93
4533,2067,Italy,62874,Womens,8,11/9/2023,-1.55,0.09,77.71
4534,6742,Spain,19573,Mens,10,11/14/2023,-2.02,7.43,33.23
4535,6918,Italy,83208,Mens,7,3/17/2023,-2.64,0.18,51.37
4536,5818,Germany,61125,Womens,7,8/25/2023,-2.97,5.55,20.97
4537,6066,Italy,41131,Mens,10,12/29/2023,5.63,5.33,77.91
